i0 0.4681704353897289 0.3416553566995336 0.4200652841492261 0.32201969871579833 0.3917267818734661 0.2728766526983843 0.43224072314353523 0.40068436818204856 0.366936805667656 0.3351638912253014 0.31168913703897055 0.3720474276667955 0.36823191204801575 0.31077776196469026 0.4137621515188003 0.37034342361636174 0.4127822911913259 0.4091527656404283 0.4330048080026386 0.3368075022953653 0.392141083736821 0.4418653356249032 0.3719677072625773 0.34634537627173295 0.33103407818421715 0.35028462274942496 0.37415723693339065 0.44920589438838887 0.40018587986249426 0.4208904536864703 0.34635555899613146 0.460519478941714 0.34069895441289727 0.39772939651753675 0.3339082520101173 0.3604385052939094 0.4353496208206113 0.4052545912657451 0.26941723907268544 0.2914087626253682 0.3493183269124389 0.3198971824954134 0.4137784907144243 0.4679719352631635 0.44104680066131874 0.38178210433623244 0.3566573700652207 0.4294462021636592 0.36336086807847046 0.3215359730323709 0.39614052565525554 0.34985069969105653 0.3401970458466641 0.44690905569483197 0.4182697211296189 0.3387775089284684 0.4022857369657459 0.383824506268177 0.3887072542069201 0.4777449988309644 0.3355438421940386 0.38154726971220143 0.30986968145199634 0.45288527570628256 0.42676785601120687 0.3642711450927006 0.39933903249914815 0.33830023723271113 0.32663132523055627 0.3809241192020753 0.2883549792111155 0.36938873868021777 0.3987257266887938 0.39563223395750086 0.37688104363017116 0.28054567702630356 0.35338439587016757 0.3324854935079995 0.3597607563375918 0.28966614663117496 0.3249464960305476 0.3372812513391551 0.42210571988100315 0.384845303770788 0.2997292944134495 0.3856594327630382 0.431555059160411 0.4508169118372878 0.32482358460837546 0.4448453811425402 0.3044889947909481 0.4102973933291706 0.3198344332255776 0.38649395663503383 0.45474605485141917 0.3062848414927163 0.40885416988038004 0.31531191754188975 0.3549321658300335 0.34815049699366774 0.34801775647665256 0.3288355273256991 0.4547450174944212 0.4155404039360511 0.3862312281245111 0.351693699470945 0.3896984724284345 0.3405478697156303 0.36885614228799113 0.3459418357839363 0.3223979663104082 0.4433276884489428 0.4254244678674748 0.4747644219862842 0.4106885723058042 0.3747030476429435 0.3429433831960412 0.44981753235100647 0.3795526624363189 0.45419240543076145 0.2891563905523541 0.4231416886332977 0.4107785807929582 0.29569105710735644 0.3611161961169925 0.4079520494964215 0.3936805564456241 0.3861536226563282 
i1 0.07760781814762174 0.13821574796845626 0.11769209080528885 0.1297524592755511 0.0628617853875965 0.11477050604899347 0.0014706069383438258 0.09779741553503675 0.009708987063351332 0.10929724383022642 0.09735940706907864 0.008931744071171756 0.08163686929913863 0.06578594492112783 0.08292677930168661 0.052472807735086655 0.07662047022095046 0.10633538929627587 0.08415128794977 0.09016865212121064 0.05013061716665857 0.08271239158426806 0.040746153157958896 0.13715021496718902 0.13606408336719902 0.09851206865478795 0.00713246993453869 0.07254492756484444 0.00285137214652158 0.12655219688328057 0.10390819499476411 0.020763921341911927 0.10542330892448343 0.059204590152921344 0.02682382766488951 0.024923794396140994 0.08444333815359285 0.10759037744356267 0.07560550464086298 0.05688174270166011 0.10059580617698906 0.03160671189420641 0.1419766341063894 -0.0018487224528573507 0.09335845932714797 0.0541738560098462 0.048534029135925874 0.03640105887460162 0.0723691429669408 0.09526517682119287 0.12713221720344928 0.09915702912896507 0.1270064394057149 0.13634371180240742 0.029067675655297658 0.016131430199206116 0.07640043828647129 0.12079821821717215 0.1380157842790018 0.11587530893575815 0.13545851866748967 0.1174759040127488 0.0026147733968278587 0.05163282174133076 0.1360495139399892 0.10326685578608286 0.06583205803160071 0.12903594816732272 0.14218979792289338 0.11656956885858903 0.014496708864498865 0.07038570770879823 0.05960587217784785 0.09529041961915705 0.00015377687105957202 0.0401735267421708 0.0718183604145402 0.07437023047299594 0.032119856546691285 0.12314499156826654 0.14698698933294596 0.04477969187019181 0.13622749405138743 0.08709585842397535 0.01427127562956485 0.02692720820910648 0.1274924563088235 0.1452003762572948 0.14019015349473718 0.05580603446123689 0.016267068638606393 0.06895770872427077 0.06772979713409744 0.0046388228455730126 0.08574380604642337 0.01209827118344182 0.01353989529714456 0.005946675754678556 0.09501036576418731 0.11319712067748859 0.028149065195083433 0.07333876043036307 0.0309330308179088 0.003744316721818979 0.0929576320333507 0.10837008128794691 0.1300628190892922 0.04103520333277197 0.10832107834216768 0.024987358751944775 0.09261735532876542 0.00021283242211145222 0.007886018183613057 0.1317957110254216 0.11210870893781584 0.06687469452850653 0.06358312260481158 0.10009497477911085 0.10465750950989604 0.024874368279453617 0.021319285468031614 0.13024366720183747 0.05789316449820412 0.028369542706274935 0.059331637481297106 0.14495095878158687 0.09340324180469542 0.05756537828550522 
i10 0.23957900117439768 0.19263481157914747 0.15558163693810964 0.26238649192077124 0.2170514142426065 0.1934490526948297 0.18227752446245576 0.265832253055509 0.26571815268938365 0.2395540670307819 0.29334022188029835 0.1398725607320506 0.1922084868208272 0.18108504363954356 0.27408406688814074 0.24223989745985128 0.137364261367931 0.14896608886474297 0.2300823239033697 0.24175908789867032 0.19095260218400367 0.16895045991235158 0.2554106712822132 0.2179579892129592 0.23839513989711308 0.24568192584174045 0.16193305683112594 0.18381934558507781 0.20632250961446447 0.21219649061119578 0.17343810019797853 0.288523349619396 0.27166539285319763 0.19965665492077306 0.2879901712441978 0.22525100695285608 0.18096075487160534 0.19456317271947898 0.29890596638689815 0.12662151791644607 0.20439780328098792 0.19697548907444418 0.2801080217566333 0.12599905346895093 0.28389584425045217 0.2446600028466103 0.16936540204375075 0.24125461807619167 0.16940507748346917 0.2355908829748627 0.2764608929739988 0.2728626320498475 0.2612523244887641 0.3050785809247346 0.26609588088557307 0.16340920979482243 0.23518061223522432 0.2588252117831626 0.1617621487591334 0.2315938611298324 0.22522753333344425 0.16379493611414295 0.17014670942664883 0.1588044612342029 0.2705587054803538 0.15496176625155736 0.15361540782473407 0.23327539937476802 0.15730285731782553 0.2887384401403852 0.22406642576142555 0.1795983912721337 0.28926125374787337 0.13850547208219177 0.15762714947214573 0.24860763199153976 0.14187776990562226 0.15978080191767413 0.2807015175307997 0.17673144142429023 0.1980234512411525 0.21194560073373747 0.1953397026592132 0.14479211162549693 0.17113511636618922 0.1773635476794352 0.21556744415478699 0.18730355273276908 0.2822582024760572 0.275224664306041 0.2271004052247007 0.17705699315202753 0.2547751526002966 0.21817013659273396 0.20922784050121387 0.24726166104590158 0.27672414658031497 0.2642128678892624 0.14511115928904514 0.24827849283591574 0.182373112458616 0.24281169627584634 0.25174728092747883 0.2515741266910627 0.2641718489904748 0.30796837713105923 0.26939112514298286 0.2740418444528963 0.1479640081771942 0.21545862578002792 0.13168470064980925 0.24134590737181247 0.2141225551242815 0.18636785330153496 0.3016158303370098 0.18917733771327835 0.2777159055641285 0.1597644797911285 0.1503389521732029 0.1577325683226741 0.27207400160115885 0.256773367487468 0.21220746662176102 0.21411382422200773 0.24853176222821638 0.21846703843586754 0.30618885895110226 0.14752374621163314 
i1001 0.08891576779615748 0.10079574555879749 0.0081710816950357 0.07576149549828357 0.09136685937162968 0.11065376237659542 0.023194348220951105 0.09164171166554405 0.04608562416036218 0.08042520738692292 0.1273247373981466 0.12347206176783718 0.10472552402984711 0.025766244139227068 0.06294499735696729 0.09336476185787532 0.13028022839662032 0.03305618950408906 0.004056926794411844 0.031043719112086383 0.14729857474082053 0.0649927549971463 0.08376920406702192 0.14365800228301429 0.0427911268228276 0.03218370577525068 0.006934887958012444 0.010244759257539177 0.03803247645359724 0.10110202877335443 0.006640232527774372 0.03385144708631768 0.08875539305788761 0.10070094872611608 0.12280156264979107 0.001791955887446459 0.13947324821234747 0.058670012557935726 0.08223268583804477 0.023392256244621244 0.1345754997335236 0.06757965046214165 0.06314784377587783 0.049703691462829734 0.02706638151463251 0.026045667850248134 0.07013661974959481 0.06838096217122888 0.023057966903224602 0.06728988950055143 0.12418124186491739 0.0737299032991647 0.0037615791018293363 0.13767332802867083 0.0018824725448139713 0.028743684553518195 0.13144195553092652 0.026427266150569735 0.001955487300658162 0.11710891191559553 0.14292908314252065 0.055460360512766746 0.12119612655729668 0.01331315351555547 0.10045083371225777 0.09393237162020798 0.1317245927773917 0.1386841609385454 0.08693436055632883 0.08555036420136168 0.1248372359322238 0.1034731168073673 0.08567323598356102 0.07278940703946107 0.13504798622692815 0.02344525933957717 0.03165209213880963 0.14470922397748834 0.14020795119190593 0.14267615827871036 0.05506807517607453 0.14365539303102373 0.09250898725535307 0.12788934358650703 0.021676918407460586 0.11338994316475665 0.04233604146923372 0.13768762980400068 0.13115374618748318 0.023120724418428617 0.05165452260804686 0.12607161175451903 0.0725924182667013 0.11038817460202438 0.0787130981429423 0.030327366390319722 0.07357914388161174 0.12538819896297096 0.08111451174629435 0.03693741700584289 0.13658041540364008 0.06037812747611211 0.14110277917976205 0.09354331181084408 0.041262584264916274 0.12842441897904922 0.09600672937977285 0.053016869017721485 0.0246469706488796 0.017539601864967076 0.13895732695174975 0.08441999809245747 0.06610298754531971 0.12186618363485918 0.04401047435812971 0.1471386386560086 0.000580112576445648 0.013938654933739665 0.12646103492737623 0.04120157837461264 0.1370330823144417 0.031228731646643488 0.10383109896769901 0.11109051546859684 0.008457397464761736 0.08282821081233178 0.015598284579789913 0.05514009183386145 
i1002 0.03275313233051008 0.06645443177127841 0.06358159930945659 0.1115490131772625 0.03598385877268455 0.0003733968485564147 0.0587143540437844 0.1259661203652735 0.007480586480638825 0.10850524423547943 0.11207630231945695 0.05540916792492402 0.0393344282559705 0.04131283590651104 0.10330523658283973 0.08199648743138079 0.06838071670511688 0.08901941511674821 0.08649491044420332 0.12353021106786569 0.005092185251856038 0.0664856358693776 0.12893277480610127 0.10815681530421836 0.13173451474041553 0.06649351715631775 0.06384945840954945 0.13998994073685928 0.09816437410735808 0.07337978526141603 0.09207380636210877 0.09096193643827338 0.07399355907033847 0.019474374874002245 0.1052053076697704 0.05768560960272327 0.038162421005808696 0.05631484924463201 0.038105824123057415 0.03146800297468412 0.03809178193528257 0.10412632134769828 0.12506722931807568 0.00033587279433694894 0.12780476611756647 0.1195664347273091 0.06811448937585919 0.015266309883536092 0.0782814556894628 0.069490380826428 0.023674920315153714 0.1276624444632189 0.08541017197067832 0.14063036347534646 0.06777788967555227 0.042750898534766275 0.04816148734432751 0.1222962559899888 0.11106132334926104 0.036290191500118175 0.005933065063163837 0.02507076868186749 0.11568301264058517 0.06965065229820727 0.14474747757478504 0.056948939902013315 0.005937848730052212 0.03802621584151626 -0.0012746467288486268 0.1050539849996283 0.07876795765021107 0.046596580039310526 0.02834157383054331 0.0966536504729305 0.128702802213499 0.10327390379406524 0.09771262839216338 0.10738707576157414 0.13084287744199888 0.11001035515880676 0.14128551064491043 0.025582905087417767 0.06943822784120196 0.061997808817523974 0.0668720145556141 0.01540038981707576 0.08158089780490711 0.06096540825262884 0.06405915422989177 0.007108941730078813 0.09614016629467133 0.13621761256545273 0.1280453522595714 0.05444591122869128 0.055368101592219984 0.13541807047252505 0.07658270823701452 0.00307220128426294 0.060661622650000024 0.04402306601261589 0.09624509888088774 0.1152186806503621 0.06375018489606218 0.11578100134648729 0.04903587520001636 0.11939561212321374 0.13685014702793127 0.025207243795972056 0.1097571285281407 0.03748952875312096 0.007792064156409526 0.1440599735624771 0.14365726471844648 0.11705716678934316 0.03312528883994511 0.051642614059988476 0.10403264180447565 0.12638207277410926 0.03324066128356888 0.010772958186903894 0.10740607882223333 0.0747015198285192 0.06515438530310862 0.09825902636066197 0.13318810077738447 0.05971759180944017 0.1459185191853317 0.10687841771455639 
i1003 0.1714955513649866 0.09956210842683035 0.05880672205282171 0.06776240258804647 0.13146781925146073 0.10378799381273707 0.046139286157666735 0.12035330958494023 0.07916496101360634 0.12907909182788793 0.06365259070844008 0.04118371048069933 0.10921338259164484 0.07313108704192735 0.004674752424317018 0.11322219178033735 0.10917841697466994 0.03174292703619422 0.0570940245522248 0.004090885026477089 0.13629457028223685 0.1206861868083927 0.1538086281544467 0.025844491883447843 0.15820237802226192 0.16942932553717624 0.04961229829522824 0.08084777350740088 0.07163669173994454 0.14034801094245253 0.06507186219451776 0.09921142858036926 0.043631823185737426 0.1322011758016555 0.1478408147239791 0.08269955621925053 0.03455522233520022 0.04125627740824028 0.11315652173731708 0.07115532229155874 0.12059473202010412 0.09580467685659079 0.06532270854995827 0.12710676225351233 0.13655048106118053 0.09287073316272028 0.1851833776299883 0.15049940226661154 0.1419212521281647 0.11478381259835674 0.08682133682760336 0.08948082469602317 0.13088985768665432 0.11433146752935454 0.1724173735065894 0.09582290993065763 0.08197214144564764 0.0647023427796681 0.03664226396055143 0.15990637587408923 0.09478192597939587 0.12296125572432133 0.08055345810190917 0.1020801433994226 0.07776128243282736 0.1545038473853027 0.18912106282358332 0.18674781539597268 0.020405011972644233 0.025065250612120383 0.09416483189976653 0.1639995076347465 0.0630780792163958 0.11275414601790629 0.046380074536383785 0.0868262515611374 0.12617886569149078 0.12701758326435827 0.07474512819732161 0.10234754337481652 0.16225694501191137 0.09836750682324197 0.1073395759681785 0.05155185371737308 0.08287720525652104 0.10669734648656652 0.17708835153632133 0.12725575938418424 0.060120476128823805 0.1378742328229155 0.15640405937866927 0.04458832518126189 0.14905983348539753 0.021077106795743192 0.12013949997439866 0.08249048250518058 0.03653996995040653 0.16351187539265438 0.020093613909746823 0.047319306745121324 0.045509256811010895 0.021154240367156928 0.02238082988867461 0.047629452757805474 0.11114492512688515 0.11478121385281397 0.11528388990911571 0.17432702354807797 0.018970914524039557 0.07731299506895291 0.12579270096338427 0.11328339977177965 0.11264274100090478 0.11949118465458007 0.14923363003453685 0.1376326389135726 0.15517860895593946 0.10140622770018418 0.05250218150482198 0.1657036198312361 0.04298015371613709 0.13293864707495714 0.1537596979601336 0.029292623871338734 0.1435774325435406 0.05763324193091122 0.028077972913109876 0.026127991061532657 
i1007 0.11604805677403729 0.07998361502206702 0.08633695632516228 0.009142875122436854 0.15203174819441295 0.10853405551697023 0.12366154955412555 0.06176057329230546 0.025016436293768766 0.10452176302872813 0.14691404589834453 0.04930632979203614 0.09245434318276677 0.14340485879168938 0.09656595292671752 0.05331638589777302 0.13908503950753945 0.0022579811512549166 0.12878218099389085 0.013840797728290895 0.007530069516213854 0.13682591525460683 0.07928905895513166 0.06598477693670154 0.057919567893939955 0.06642035378758705 0.07015576033975697 0.1411092651260491 0.0017631484093148418 0.04130483677066477 0.13149837802452674 0.10677014349907764 0.006357479360293486 0.024610760009449888 0.10135668178031061 0.10899136595566405 0.020891185052369796 0.028938855381667822 0.13480710661795584 0.14578010922170145 0.010538521710955895 0.14696677275450146 0.04207843697894916 0.007921430948581658 0.037121230089758116 0.020660382309028228 0.012401316855123372 0.15084965327610966 0.15147826237578507 0.03906249225635798 0.009746496202022425 0.07703543183995445 0.04711533222726518 0.009729554843692886 0.10170668459470661 0.02554247863540442 0.03138655162955563 0.09524679682801028 0.034616625797395106 0.1295132677127774 0.09456156524928594 0.03697638624748871 0.11999592103477531 0.07477989944279347 0.12852351413248234 0.015854922433394106 0.1117310217676064 0.0276156848360982 0.13568600566041136 0.03323569415313057 0.12747760576896086 0.11065220014856286 0.13454600866403338 0.08437177780951345 0.10513713756424992 0.032351859156969046 0.0872292062344871 0.04085590862910539 0.08857862247044167 0.12906235913957192 0.13059516858951276 0.09989670771729889 0.02668293601058882 0.05622256436137304 0.02524093247047738 0.08066422317533208 0.11427972682485266 0.10512200001898721 0.11533101947258981 0.05915318423244034 0.12229164440628418 0.007151192938240573 0.15294780208984324 0.013537253222322656 0.11243794589598376 0.02547893946693124 0.08047695306830749 0.13235255682036975 0.08138426682846973 0.04824892378600299 0.06828712923412361 0.01083205383059003 0.06639127428271903 0.038262487515732496 0.01986048717842317 0.013512080948601943 0.14571419768038005 0.07635101728347811 0.1485291068396459 0.08301774608899672 0.1534511674948996 0.038156433365845614 0.0812525122826171 0.10439296340369694 0.1528979954573734 0.07414536858259982 0.026506861062022904 0.12372082094462357 0.05055282388033264 0.07654728875410617 0.058751812029129505 0.12849252111128326 0.012296974576395924 0.030612033170043722 0.0731486830471901 0.0921093927510798 0.04413461346299926 0.09416038200786685 
i1008 0.007291840968208993 0.0796083966315513 0.026499967389666236 0.025633403429178116 0.08989798985116759 0.10625934404557726 0.0160730892681015 0.16016728534216834 0.06334877116237769 0.026122151286310864 0.05820251930159112 0.010049265123699051 0.07748088224197211 0.10456063022870285 0.15193614352485849 0.072114379076008 0.054389686018298425 0.041758564360003886 0.0623004638031238 0.012768616112593617 0.15658203965962122 0.136912140462051 0.047298612783302406 0.12572579162596137 0.14701270411649217 0.13808052392287368 0.036500679483289215 0.11061485146371455 0.08517196087533274 0.03655671773952018 0.147445282619478 0.03368204198435574 0.04513848508908052 0.14070773013578527 0.02251432646248658 0.007763301161783229 0.13275000500582174 0.16342788304292968 0.008415215316996417 0.04794488569731403 0.05239520856411078 0.01327672086941824 0.11381109722558447 0.11272819614955165 0.15834947562768945 0.1511990301605002 0.025333803698726474 0.00649832514769453 0.03408429851695871 0.13248955421246686 0.08710285210693691 0.054516735141413065 0.023847836355227765 0.016419162575516736 0.09843545876134586 0.11493532917068183 0.14866555600329262 0.05604315826959668 0.11760820152996584 0.11426654169096626 0.12680911562632913 0.13084506807273705 0.12032863912890755 0.017718877238762715 0.15143853715752822 0.08721837719770192 0.02016566434062014 0.02593250301995913 0.03789602802421646 0.1160564230014772 0.16193245873447762 0.07426282248968007 0.12522806436918002 0.11846350754572416 0.024374723611263676 0.15574156062895025 0.02074021489985625 0.05221034726807108 0.1392786261025001 0.06975210963933788 0.16503374114684063 0.13440945642402177 0.09182811562111168 0.02617396592080778 0.11718997203308204 0.13944597728539648 0.12944025405307497 0.02724613697261333 0.11598207170465516 0.031727270562079087 0.09663585081402178 0.12428958836610263 0.06730338980605441 0.07013005697104663 0.16077590645588338 0.03172674636087783 0.03849003774732108 0.07268767381721371 0.07953994271130747 0.06574624344571964 0.11004092954945217 0.1173294290348949 0.10068526962538481 0.1273066248892314 0.14516742921960693 0.07830413304904962 0.10021370654517434 0.010145205529252334 0.039158827845742726 0.06250919723147916 0.07874419016874193 0.016684747854451745 0.11240328766203038 0.07022650992393126 0.05337195330838033 0.15858244020782641 0.05498536098346772 0.02510450282977349 0.06522779074899535 0.03328057789426452 0.10815181655111913 0.005616568911195176 0.04916511490158103 0.11050428635278613 0.10412711656476417 0.029866856980121648 0.026538999211818834 0.13246924757445713 
i1009 0.13089846992056722 0.024940024356381717 0.11049848911277045 0.006096471782978832 0.10362628696813947 0.0032000212241921743 0.057256914561424344 -0.00648171988973029 0.10161235050372847 0.07996821502375805 0.00971868299041922 0.06320542891761316 0.08032693031381442 0.07939719330909066 0.1031322048216221 0.023424590755727163 0.009388101213977873 0.12349055735972106 0.06798527798070375 0.04611375202255689 0.027825071014423674 0.034210183495474625 0.06446828437842436 0.1307632322232295 0.15014290441142722 0.0403527015394645 0.0253585121043299 0.04892948837425952 0.03623797684926941 0.16085888372015206 0.10893759488669154 0.004393993315435899 0.09143054782419215 0.008335317952548984 -0.007268871924788586 0.07348225821856953 0.06816950062921537 0.05199171393373547 0.034472265479122674 0.08993938618284686 0.16457826984441976 0.06478585789906882 0.019168142382654813 -0.000866101147828039 0.0763449510051486 0.08647072200806706 0.0075585010358362025 0.07634681384651049 0.1413273187033038 0.1373649885409612 0.023393516929745433 0.0815037159272093 0.0414006307391508 0.02428550404652131 0.05802046066349206 0.0012934882349099534 0.15367406018858698 0.03842356883034756 0.03570817599453662 0.1129992311359899 0.08376669358797133 0.1643996518616792 0.0065747436799674305 0.007242155257946612 0.07044840376293743 0.158024528612374 -0.003992994818312854 0.05553856608028797 0.11951972122930771 0.0020025406679691957 0.0472387759335835 0.018833383853779504 0.1333133795629609 0.1056673151425625 0.08290053211286565 0.09157031076307552 0.029568657828655753 0.14600598887171723 0.03577381672149338 0.04498827905148002 0.11642170489699506 0.056412107657435505 0.132478525293641 0.05776442299745801 0.0332029470920379 0.06659631717229204 0.031856942653639 0.1653289149055677 0.005770134258503257 0.09275733333836184 0.08828744505896007 0.15151830791875848 0.15800591671492392 0.06696018449401546 0.046651162790921054 0.06934072856533222 0.14502405314721512 0.0612651418120167 0.10327365380291498 0.11434405344833064 0.03777632333526628 -0.008002881895339264 0.020730726341086123 0.08419758534225805 0.055029994508701933 0.024264771969093685 0.03834601660297654 0.10442525538517465 0.017270216699187057 0.02124983310918449 0.0017720656621958058 0.06773287281182301 -0.002092962811395331 0.06774262967090695 0.06806744830167283 0.12913623928457313 0.11845700408456512 0.004075775662330619 0.07489900580901537 0.08572543798585738 0.1410944929736411 0.09469984856733268 -0.00720827644444301 0.02135873823646899 0.09018874387917787 0.04458469815184615 0.14076146185753693 0.03848859033213588 
i101 0.11191620779273519 0.01080446965034749 0.12344414599338327 0.03887028743078338 0.08514765138031291 0.11263575032133508 0.014634787604740905 0.11429539096226243 0.09334370461249637 0.08905680866114607 0.1325159212980347 0.10120175014483349 0.06518376251732161 0.07720905666045742 0.030690629354758088 0.10121248368511952 0.052197397865117616 0.10838624699060603 0.07162225439549207 0.07358713395134764 0.02609606192504619 0.05996904842337396 0.02746118928388379 0.014940072970289627 0.010375102870051342 0.07472304127333301 0.05177149207265498 0.01169108107854763 0.07575472166402715 0.10892148587428015 0.12978676624039487 0.1359522243683311 0.13367630106020578 0.14119637948208602 0.14717300092835559 0.12485348366552797 0.15705150778904312 0.06416158005747434 0.1288564799173962 0.018660683517883313 0.10385895132953174 0.050939065925608915 0.014853354535948729 0.10788606658854406 0.045621678951989264 0.022337717861774027 0.04967828641716961 0.09651377053079029 0.10578538968302728 0.03658458108539723 0.009172410094754143 0.01010193914303011 0.08143571096590164 0.13337786677266802 0.15243759432570583 0.1308499422075575 0.049842468920764466 0.07572371058997253 0.07741874964392484 0.03395732995108927 0.09410068305820309 0.09616221931048446 0.14237672000946772 0.015313408447160289 0.09469672611910548 0.014710339831405237 0.09003595014195041 0.12667510633071044 0.03073910811240229 0.004193733850372586 0.03882230518358959 0.13905666411959633 0.07120262162184897 0.14661005181799902 0.10892178913975444 0.08776872276396365 0.11258185365523316 0.12132502985359511 0.012490668791533223 0.11562244938917057 0.08852377915796104 0.03984423431201394 0.12099332545583462 0.09870655843315618 0.002167340746361254 0.1446881106758778 0.017877425962700155 0.13508763951641062 0.13318085896121057 0.10011137773570931 0.012516058145907083 0.06516389954309386 0.08587066390860353 0.07153296723281091 0.06463149201218883 0.12739131597476308 0.1497970742486933 0.008715821742413305 0.09991415617356679 0.11202051545244418 0.12874867326392414 0.12030742636535861 0.09870867256843735 0.08763424269246509 0.06908180878967056 0.11133719487971283 0.13707971055800833 0.14868071766972366 0.09252984276915897 0.03890353641495063 0.15245520234274987 0.053942935758568934 0.12348122758123024 0.06997572924239849 0.09236578620405354 0.04219881856472151 0.11718296239050849 0.046363169985981154 0.13589052457200762 0.046784180170206906 0.00808561537339175 0.06408104375994378 0.12818642411603212 0.08043065992729609 0.10553392387834575 0.07718852759989975 0.13611060579628856 0.1196699322267826 
